Isolate_Id	Isolate_Name	Subtype	Host	Location	Collection_Date	Domestic_Status
EPI_ISL_1399243	A/mute swan/Czech Republic/4607-1/2021	A / H5N8	Cygnus olor	Europe / Czech Republic / Olomoucky Kraj / Okres Olomouc / Chomoutov	2021-03-04	
EPI_ISL_3102060	A/duck/Poland/H160_21RS1385-1/2021	A / H5N8	Duck	Europe / Poland / Wielkopolskie	2021-03-05	
EPI_ISL_2114013	A/mute_swan/Poland/MB272/2021	A / H5N8	Cygnus olor	Europe / Poland / Pomeranian Voivodeship / Stegna	2021-03-06	Wild
EPI_ISL_1399245	A/mute swan/Czech Republic/4799/2021	A / H5N8	Cygnus olor	Europe / Czech Republic / Morovskoslezsky Kraj / Okres Opava / Katerinky u Opavy, Stribrne jezero; GPS: N 49°57.29960', E 17°53.78212'	2021-03-06	
EPI_ISL_1399235	A/chicken/Czech Republic/4527-1/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Stredocesky Kraj / Okres Mlada Boleslav / Brezno	2021-03-06	
EPI_ISL_1399241	A/chicken/Czech Republic/4526/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Morovskoslezsky Kraj / Okres Opava / Vyhon, Velke Hostice; GPS: N 49°55.89045', E 17°58.67035'	2021-03-06	
EPI_ISL_1399236	A/chicken/Czech Republic/4756/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Stredocesky Kraj / Okres Pribram / Pocaply, Breznice	2021-03-10	
EPI_ISL_1697194	A/chicken/Czech Republic/4980/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Zlinsky Kraj / Okres Uherske Hradiste / Osvetimany	2021-03-12	Domestic
EPI_ISL_1941581	A/goose/Czech Republic/5363-10/2021	A / H5N8	Anser anser	Europe / Czech Republic / Plzensky Kraj / Okres Plzen-Jih / Zbuch, pond; GPS: 49.6897778N, 13.2289439E	2021-03-13	Wild
EPI_ISL_1697198	A/duck/Czech Republic/5360-1/2021	A / H5N8	Anas platyrhynchos	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Dobrenice	2021-03-18	Domestic
EPI_ISL_1697199	A/duck/Czech Republic/5360-2/2021	A / H5N8	Anas platyrhynchos	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Dobrenice	2021-03-18	Domestic
EPI_ISL_1719911	A/swan/Lithuania/1842PG1_21VIR2606-5/2021	A / H5N8	Swan	Europe / Lithuania / Vilnius	2021-03-19	
EPI_ISL_1719912	A/swan/Lithuania/2306PG1_21VIR2606-7/2021	A / H5N8	Swan	Europe / Lithuania / Vilnius	2021-03-19	
EPI_ISL_1697195	A/duck/Czech Republic/5466/2021	A / H5N8	Anas platyrhynchos	Europe / Czech Republic / Pardubicky kraj / Okres Pardubice / Vapno; GPS: 50.1074822N, 15.5273825E	2021-03-19	Domestic
EPI_ISL_1697196	A/duck/Czech Republic/5448/2021	A / H5N8	Anas platyrhynchos	Europe / Czech Republic / Stredocesky Kraj / Okres Nymburk / Vinice u Mestce Kralove	2021-03-19	Domestic
EPI_ISL_3128523	A/dalmatian pelican/Greece/47t_21VIR3735-3/2021	A / H5N8	Wild bird	Europe / Greece / Serres	2021-03-22	
EPI_ISL_3102067	A/chicken/Poland/H293_21RS1385-8/2021	A / H5N8	Chicken	Europe / Poland / Mazowieckie	2021-03-23	
EPI_ISL_1697192	A/duck/Czech Republic/5792-13/2021	A / H5N8	Anas platyrhynchos	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Lukova	2021-03-24	Domestic
EPI_ISL_1697197	A/australian brushturkey/Czech Republic/5904/2021	A / H5N8	Other avian	Europe / Czech Republic / Plzensky Kraj	2021-03-25	
EPI_ISL_1697182	A/chicken/Czech Republic/5903/2021	A / H5N8	Gallus gallus domesticus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Jicin / Vysoke Veseli	2021-03-25	Domestic
EPI_ISL_1697181	A/chicken/Czech Republic/6151/2021	A / H5N8	Gallus gallus domesticus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Kosicky	2021-03-29	Domestic
EPI_ISL_1697188	A/chicken/Czech Republic/6532-1/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Morovskoslezsky Kraj / Okres Bruntal / Zator	2021-04-01	Domestic
EPI_ISL_1697189	A/chicken/Czech Republic/6532-2/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Morovskoslezsky Kraj / Okres Bruntal / Zator	2021-04-01	Domestic
EPI_ISL_1697191	A/chicken/Czech Republic/6527/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Dobrenice	2021-04-01	Domestic
EPI_ISL_1697190	A/peacock/Czech Republic/6529-2/2021	A / H5N8	Pavo cristatus	Europe / Czech Republic / Ustecky Kraj / Okres Teplice / Bilina, Razice; GPS: 50.5215139N, 13.8259175E	2021-04-02	Domestic
EPI_ISL_1697183	A/chicken/Czech Republic/6684/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Ustecky Kraj / Okres Most / Polerady	2021-04-06	Domestic
EPI_ISL_1697184	A/chicken/Czech Republic/6654/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Plzensky Kraj / Okres Tacov / Bor; GPS: 49.7115939N, 12.7751636E	2021-04-06	Domestic
EPI_ISL_1697185	A/chicken/Czech Republic/6653-4/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Stary Bydzov	2021-04-06	Domestic
EPI_ISL_1697186	A/chicken/Czech Republic/6653-6/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Stary Bydzov	2021-04-06	Domestic
EPI_ISL_3102076	A/duck/Poland/H515_21RS1385-17/2021	A / H5N8	Duck	Europe / Poland / Lodzkie	2021-04-07	
EPI_ISL_3102077	A/duck/Poland/H514_21RS1385-18/2021	A / H5N8	Duck	Europe / Poland / Pomorskie	2021-04-07	
EPI_ISL_3102082	A/mute_swan/Romania/11981-2_21VIR3163-6/2021	A / H5N8	Wild bird	Europe / Romania / Tulcea Chilia Veche	2021-04-08	
EPI_ISL_1941351	A/chicken/Czech Republic/7682-9/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Nove Mesto	2021-04-18	Domestic
EPI_ISL_1941365	A/chicken/Czech Republic/7682-5/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Nove Mesto	2021-04-18	Domestic
EPI_ISL_1941417	A/chicken/Czech Republic/7681-8/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Klamos	2021-04-18	Domestic
EPI_ISL_1941444	A/chicken/Czech Republic/7681-7/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Klamos	2021-04-18	Domestic
EPI_ISL_3102066	A/chicken/Poland/H812_21RS1385-7/2021	A / H5N8	Chicken	Europe / Poland / Wielkopolskie	2021-04-20	
EPI_ISL_3102078	A/mute_swan/Poland/MB396_21RS1385-19/2021	A / H5N8	Wild bird	Europe / Poland / Zachodniopomorskie	2021-04-22	
EPI_ISL_3102056	A/chicken/Bulgaria/274-5_21VIR4270-4/2021	A / H5N8	Chicken	Europe / Bulgaria / Krivo pole, Haskovo	2021-04-23	
EPI_ISL_3102057	A/chicken/Bulgaria/275-4_21VIR4270-6/2021	A / H5N8	Chicken	Europe / Bulgaria / Trilistnik, Plovdiv	2021-04-26	
EPI_ISL_3102080	A/chicken/Austria/21052483_21VIR3291-1/2021	A / H5N8	Chicken	Europe / Austria / Oberneukirchen	2021-04-27	
EPI_ISL_3102068	A/chicken/Poland/H984_21RS1385-9/2021	A / H5N8	Chicken	Europe / Poland / Mazowieckie	2021-04-28	
EPI_ISL_3102064	A/duck/Poland/H1029_21RS1385-5/2021	A / H5N8	Duck	Europe / Poland / Wielkopolskie	2021-05-01	
EPI_ISL_3102070	A/white_stork/Poland/MB412_21RS1385-11/2021	A / H5N8	Wild bird	Europe / Poland / Mazowieckie	2021-05-02	
EPI_ISL_3102063	A/goose/Poland/H1044_21RS1385-4/2021	A / H5N8	Goose	Europe / Poland / Wielkopolskie	2021-05-05	
EPI_ISL_3102062	A/chicken/Poland/H1124_21RS1385-3/2021	A / H5N8	Chicken	Europe / Poland / Wielkopolskie	2021-05-11	
EPI_ISL_3102074	A/turkey/Poland/H1168_21RS1385-15/2021	A / H5N8	Turkey	Europe / Poland / Warmi?sko-mazurskie	2021-05-13	
EPI_ISL_3102069	A/chicken/Poland/H1161_21RS1385-10/2021	A / H5N8	Chicken	Europe / Poland / Mazowieckie	2021-05-13	
EPI_ISL_2402936	A/chicken/Czech Republic/10251-1/2021	A / H5N8	Gallus gallus	Europe / Czech Republic / Stredocesky Kraj / Okres Melnik / Chorusice	2021-05-16	Domestic
EPI_ISL_3128529	A/chicken/Kosovo/82_21VIR5162-1/2021	A / H5N8	Chicken	Europe / Kosovo / Mitrovica	2021-05-19	
EPI_ISL_3102079	A/turkey/Poland/H1289_21RS1385-20/2021	A / H5N8	Turkey	Europe / Poland / Mazowieckie	2021-05-24	
EPI_ISL_3128531	A/chicken/Kosovo/90_21VIR5162-4/2021	A / H5N8	Chicken	Europe / Kosovo / Rahovec	2021-05-25	
EPI_ISL_3128525	A/chicken/Kosovo/97_21VIR5162-15/2021	A / H5N8	Chicken	Europe / Kosovo / Gjilan	2021-05-31	
EPI_ISL_3128526	A/chicken/Kosovo/98_21VIR5162-16/2021	A / H5N8	Chicken	Europe / Kosovo / Mitrovice	2021-05-31	
EPI_ISL_3128533	A/chicken/Albania/2574_21VIR5387-1/2021	A / H5N8	Chicken	Europe / Albania	2021-05-31	
EPI_ISL_3128528	A/chicken/Kosovo/113_21VIR5162-19/2021	A / H5N8	Chicken	Europe / Kosovo / Shtime	2021-06-03	
EPI_ISL_3128534	A/chicken/Albania/3816_21VIR5387-2/2021	A / H5N8	Chicken	Europe / Albania	2021-06-04	
EPI_ISL_268642	A/Eur_Wig/NL-Greonterp/16015653-001/2016	A / H5N8	Anas penelope	Europe / Netherlands / Provincie Friesland / Greonterp	2016-12-08	
EPI_ISL_413011	A/wild_bird/Iran/17RS654-24/2016	A / H5N8	Wild bird	Asia / Iran, Islamic Republic of	2016-12-09	
EPI_ISL_300548	A/Ruddy Shelduck/AN/2-14-12/2016	A / H5N8	Tadorna feruginea	Europe / Ukraine / Kherson Oblast	2016-12-14	Wild
EPI_ISL_249692	A/chicken/Germany-NI/R11406/2016	A / H5N8	Chicken	Europe / Germany / Lower Saxony / LK Northeim	2016-12-24	Domestic
EPI_ISL_242902	A/wigeon/Italy/17VIR57-3/2017	A / H5N8	Other avian	Europe / Italy / Friuli-Venezia Giulia / Province of Gorizia	2017-01-03	Wild
EPI_ISL_255212	A/Greylag_goose/Hungary/320/2017	A / H5N8	Anser anser	Europe / Hungary / Somogy megye / Somogy	2017-01-04	
EPI_ISL_255194	A/Goose/Hungary/1030/2017	A / H5N8	Avian	Europe / Hungary / Csongrad megye	2017-01-11	
EPI_ISL_255218	A/Mallard/Hungary/1574b/2017	A / H5N8	Anas platyrhynchos	Europe / Hungary / Somogy megye / Somogy	2017-01-14	Wild
EPI_ISL_255181	A/swan/Italy/17VIR537-2/2017	A / H5N8	Swan	Europe / Italy / Udine	2017-01-19	
EPI_ISL_266536	A/chicken/Belgium/807/2017	A / H5N8	Gallus gallus	Europe / Belgium	2017-02-01	
EPI_ISL_503791	A/Guinea fowl/Belgium/810/2017	A / H5N8	Guinea fowl	Europe / Belgium	2017-02-01	
EPI_ISL_266537	A/peacock/Belgium/1017/2017	A / H5N8	Pavo cristatus	Europe / Belgium	2017-02-08	
EPI_ISL_389751	A/chicken/Egypt/M14081D/2017	A / H5N8	Gallus gallus	Africa / Egypt	2017-05-10	
EPI_ISL_297235	A/chicken/Rostov-on-Don/1598/2017	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Rostov Oblast	2017-11-17	Domestic
EPI_ISL_344539	A/Turkey/Egypt/AR550/2018	A / H5N8	Turkey	Africa / Egypt / Fayoum	2018-03-28	
EPI_ISL_320607	A/chicken/Kursk/284/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Kursk Oblast	2018-06-11	Domestic
EPI_ISL_320608	A/chicken/Kursk/526/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Kursk Oblast	2018-06-15	Domestic
EPI_ISL_320662	A/chicken/Penza/300/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Penza Oblast	2018-06-15	Domestic
EPI_ISL_320663	A/chicken/Penza/301/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Penza Oblast	2018-06-15	Domestic
EPI_ISL_320676	A/chicken/Penza/605/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Penza Oblast	2018-06-19	Domestic
EPI_ISL_320677	A/chicken/Penza/607/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Penza Oblast	2018-06-19	Domestic
EPI_ISL_320660	A/goose/Samara/455/2018	A / H5N8	Anser anser	Europe / Russian Federation / Samara Oblast	2018-06-22	Domestic
EPI_ISL_320661	A/goose/Samara/459/2018	A / H5N8	Anser anser	Europe / Russian Federation / Samara Oblast	2018-06-22	Domestic
EPI_ISL_320659	A/duck/Samara/452/2018	A / H5N8	Anas platyrhynchos	Europe / Russian Federation / Samara Oblast	2018-06-22	Domestic
EPI_ISL_320682	A/chicken/Kursk/762/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Kursk Oblast	2018-06-26	Domestic
EPI_ISL_320685	A/chicken/Samara/679/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Samara Oblast	2018-07-04	Domestic
EPI_ISL_320674	A/chicken/Rostov-on-Don/766/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Rostov Oblast	2018-07-09	Domestic
EPI_ISL_320675	A/turkey/Rostov-on-Don/817/2018	A / H5N8	Turkey	Europe / Russian Federation / Rostov Oblast	2018-07-16	Domestic
EPI_ISL_320679	A/chicken/Cheboksary/806/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Chuvash Republic-Chuvashia	2018-07-16	Domestic
EPI_ISL_336929	A/chicken/Voronezh/1488/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Voronezh Oblast	2018-11-02	Domestic
EPI_ISL_336931	A/chiken/Voronezh/1491/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Voronezh Oblast	2018-11-02	Domestic
EPI_ISL_336932	A/chicken/Voronezh/1504/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Voronezh Oblast	2018-11-02	Domestic
EPI_ISL_336933	A/chicken/Voronezh/1513/2018	A / H5N8	Gallus gallus domesticus	Europe / Russian Federation / Voronezh Oblast	2018-11-02	Domestic
EPI_ISL_2932600	A/goose/Kazakhstan/4-190-20-B-H5N8-1/2020	A / H5N8	Goose	Asia / Kazakhstan / Almaty Province / Karasai district, Umtyl, Merei village	2020-09-01	Domestic
EPI_ISL_2932617	A/crow/Kazakhstan/15-20-B-Talg-4/2020	A / H5N8	Avian	Asia / Kazakhstan / North Kazakhstan / Petropavlovsk city	2020-09-15	Wild
EPI_ISL_2932616	A/chicken/Kazakhstan/12-20-B-Talg-45/2020	A / H5N8	Gallus gallus domesticus	Asia / Kazakhstan / North Kazakhstan / Akzhar district, Talshyk, Kazanskoe village	2020-09-19	Domestic
EPI_ISL_2932614	A/swan/Kazakhstan/9-20-B-Talg-39/2020	A / H5N8	Swan	Asia / Kazakhstan / North Kazakhstan / Mamlyutsky district, Mamlyutsky, Mamlyutka village	2020-09-21	Wild
EPI_ISL_2932619	A/swan/Kazakhstan/1-267-20-B-Talg-52/2020	A / H5N8	Swan	Asia / Kazakhstan / Akmola / Birzhan sal district, Baymyrza, Shoshkaly lake	2020-09-23	Wild
EPI_ISL_2932683	A/chicken/Kazakhstan/1-20-B-Talg-67/2020	A / H5N8	Gallus gallus domesticus	Asia / Kazakhstan / North Kazakhstan / Tayinshinsky district, Roshchinsky, Dimitrovka village	2020-10-09	Domestic
EPI_ISL_683752	A/Eurasian_wigeon/Italy/20VIR7301-34/2020	A / H5N8	Wild bird	Europe / Italy / Veneto / Province of Venice / Jesolo	2020-11-21	
EPI_ISL_3142407	A/turkey/Kosovo/90_21VIR5162-5/2021	A / H5N8	Turkey	Europe / Kosovo / Rahovec	2021-05-25	
